   	scenename	filename	uiscene	collidefile	brainfile	exttype	±≥æ∞“Ù¿÷	–°µÿÕº	‘§œ¬‘ÿ
40001	haiming	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Ruxuwu.img	
40002	liucheng	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	
40003	yijing	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	
40004	lingqiu	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	
40005	linshui	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Tongguan.img	
40006	jieqiao	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	
40007	yandu	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Ruxuwu.img	
40008	hailing	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Ruxuwu.img	
40009	baima	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Yijing.img	
40010	wuyang	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Yijing.img	
40011	mangdangshan	scene/DM_Mangdangshan.crs	jxjui.cru	scene/DM_Mangdangshancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Mangdangshan.img	
40012	xiyang	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Yijing.img	
40013	mayi	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Yijing.img	
40014	huguan	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Jiange.img	
40015	jiguan	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Jiange.img	
40016	hanguguan	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Tongguan.img	
40017	tongguan	scene/DM_Tongguan.crs	jxjui.cru	scene/DM_Tongguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Tongguan.img	
40018	wuguan	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Jiange.img	
40019	wuzhangyuan	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Tongguan.img	
40020	ziwugu	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Jiange.img	
40021	jieting	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Jiange.img	
40022	zhanyinkou	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Tongguan.img	
40023	yangguan	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Jiange.img	
40024	tazhong	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Yijing.img	
40025	jiange	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Jiange.img	
40026	baishuiguan	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Tongguan.img	
40027	fuguan	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Tongguan.img	
40028	linqiong	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Jiange.img	
40029	linjiang	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Tongguan.img	
40030	jiangyang	scene/DM_Hanguguan.crs	jxjui.cru	scene/DM_Hanguguancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Tongguan.img	
40031	xielong	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Jiange.img	
40032	wudang	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Zhongyuan.ogg	UI_GK_Jiange.img	
40033	xiaoting	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Ruxuwu.img	
40034	huarong	scene/DM_Jiange.crs	jxjui.cru	scene/DM_Jiangecollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Jiange.img	
40035	chibi	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Ruxuwu.img	
40036	pinge	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Yijing.img	
40037	wanling	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Ruxuwu.img	
40038	ruxuwu	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Ruxuwu.img	
40039	piling	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Ruxuwu.img	
40040	yangling	scene/DM_Yijing.crs	jxjui.cru	scene/DM_Yijingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Yijing.img	
40041	dongan	scene/DM_Ruxuwu.crs	jxjui.cru	scene/DM_Ruxuwucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Ruxuwu.img	
50000	T_Xingyangzhizhan	scene/BF_Xiapi.crs	jxjui.cru	scene/T_Xingyangzhizhancollide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xiapi.img	
50001	T_Gaoganchushi	scene/BF_Nanpi.crs	jxjui.cru	scene/T_Gaoganchushicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	50003
50002	T_Hejianjiuwei	scene/BF_Zitong.crs	jxjui.cru	scene/T_Hejianjiuweicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Zitong.img	50018
50003	T_Yechengjieshi	scene/BF_Xiapi.crs	jxjui.cru	scene/T_Yechengjieshicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiapi.img	50002
50004	T_Jizhanksld	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Jizhanksldcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiangping.img	50005
50005	T_Mayijingwen	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Mayijingwencollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiangping.img	50006
50006	T_Shangdangqiuyuan	scene/BF_Beiping.crs	jxjui.cru	scene/T_Shangdangqiuyuancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Beiping.img	50009
50007	T_Jinyangweimin	scene/BF_Jinyang.crs	jxjui.cru	scene/T_Jinyangweimincollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Liangzhou.ogg	UI_GK_Jinyang.img	50011
	T_Nongtianpingfei	scene/DM_Yijing.crs	jxjui.cru	scene/T_Nongtianpingfeicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	50004
50009	T_Shangjunhusong	scene/BF_Nanpi.crs	jxjui.cru	scene/T_Shangjunhusongcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	50007
	T_Jiaomieshanzei	scene/DM_Yijing.crs	jxjui.cru	scene/T_Jiaomieshanzeicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	50008
50011	T_Beihaituwei	scene/BF_Jiangling.crs	jxjui.cru	scene/T_Beihaituweicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Jiangling.img	50012
50012	T_Shoufudonglai	scene/BF_Chaisang.crs	jxjui.cru	scene/T_Shoufudonglaicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Chaisang.img	50013
50013	T_Pingyuanqiuyuan	scene/BF_Xiaopei.crs	jxjui.cru	scene/T_Pingyuanqiuyuancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiaopei.img	50001
50014	T_Xiaopeijingwen	scene/BF_Xiaopei.crs	jxjui.cru	scene/T_Xiaopeijingwencollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xiaopei.img	50015
50015	T_Xiapifengbo	scene/BF_Xiapi.crs	jxjui.cru	scene/T_Xiapifengbocollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xiapi.img	50016
50016	T_Wangminglangya	scene/BF_Wancheng.crs	jxjui.cru	scene/T_Wangminglangyacollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Wancheng.img	50017
50017	T_Huaiyinjingxun	scene/BF_Lujiang.crs	jxjui.cru	scene/T_Huaiyinjingxuncollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Lujiang.img	50020
50018	T_Jieqiaoaozhan	scene/DM_Yijing.crs	jxjui.cru	scene/T_Jieqiaoaozhancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	50014
50019	T_Tianshuimengyue	scene/BF_Tianshui.crs	jxjui.cru	scene/T_Tianshuimengyuecollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Liangzhou.ogg	UI_GK_Tianshui.img	50022
50020	T_Wuweichushi	scene/BF_Wuwei.crs	jxjui.cru	scene/T_Wuweichushicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Liangzhou.ogg	UI_GK_Wuwei.img	50021
50021	T_Andingjianyi	scene/BF_Anding.crs	jxjui.cru	scene/T_Andingjianyicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Liangzhou.ogg	UI_GK_Anding.img	50019
50022	T_Xuchangshouming	scene/BF_Xuchang.crs	jxjui.cru	scene/T_Xuchangshoumingcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xuchang.img	50023
50023	T_Wuyangjingwen	scene/DM_Dingtao.crs	jxjui.cru	scene/T_Wuyangjingwencollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Dingtao.img	50024
50024	T_Runanzhengfeng	scene/BF_Chenliu.crs	jxjui.cru	scene/T_Runanzhengfengcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Chenliu.img	50025
50025	T_Shoufuqiaoxian	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Shoufuqiaoxiancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xiangping.img	50026
50026	T_Chenliulianbing	scene/BF_Chenliu.crs	jxjui.cru	scene/T_Chenliulianbingcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Chenliu.img	50027
50027	T_Puyangdazhan	scene/BF_Puyang.crs	jxjui.cru	scene/T_Puyangdazhancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Puyang.img	50028
50028	T_Xingyangguiyun	scene/BF_Xingyang.crs	jxjui.cru	scene/T_Xingyangguiyuncollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xingyang.img	50029
50029	T_Dingtaoyunxie	scene/DM_Dingtao.crs	jxjui.cru	scene/T_Dingtaoyunxiecollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Dingtao.img	50030
50030	T_Daixianpolu	scene/BF_Anding.crs	jxjui.cru	scene/T_Daixianpolucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Liangzhou.ogg	UI_GK_Anding.img	50031
50031	T_Jixianxuanwei	scene/BF_Ji.crs	jxjui.cru	scene/T_Jixianxuanweicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Ji.img	50032
50032	T_Yijingjubian	scene/DM_Yijing.crs	jxjui.cru	scene/T_Yijingjubiancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Yijing.img	50033
50033	T_Beipingjubian	scene/BF_Beiping.crs	jxjui.cru	scene/T_Beipingjubiancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Beiping.img	50034
50034	T_Liuchenganxing	scene/BF_Hongnong.crs	jxjui.cru	scene/T_Liuchenganxingcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Hongnong.img	50035
50035	T_Xiangpingqimou	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Xiangpingqimoucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiangping.img	50036
50036	T_Xuantufanmu	scene/BF_Beiping.crs	jxjui.cru	scene/T_Xuantufanmucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Beiping.img	50037
50037	T_Dongtachuhai	scene/BF_Dongta.crs	jxjui.cru	scene/T_Dongtachuhaicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Dongta.img	50038
50038	T_Shuiyanqijun	scene/BF_Kuaiji.crs	jxjui.cru	scene/T_Shuiyanqijuncollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Kuaiji.img	50039
50039	T_Wanchengwenxun	scene/BF_Wancheng.crs	jxjui.cru	scene/T_Wanchengwenxuncollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Wancheng.img	50040
50040	T_Shangyongqiuyuan	scene/BF_Shangyong.crs	jxjui.cru	scene/T_Shangyongqiuyuancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Shangyong.img	50041
50041	T_Xichengxiuyang	scene/BF_Jinyang.crs	jxjui.cru	scene/T_Xichengxiuyangcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Jinyang.img	50042
50042	T_Jiangxiafuchou	scene/BF_Wu.crs	jxjui.cru	scene/T_Jiangxiafuchoucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Wucheng.img	50043
41000	lingqiu_test	scene/DM_Lingqiu.crs	jxjui.cru	scene/DM_Lingqiucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Lingqiu.img	
30167	J_Ye	scene/BF_Changan.crs	jxjui.cru	scene/J_Changancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Changan.img	
30168	J_Chengdu	scene/BF_Changan.crs	jxjui.cru	scene/J_Changancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Changan.img	
30169	J_Jianye	scene/BF_Changan.crs	jxjui.cru	scene/J_Changancollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Changan.img	
30170	J_Hanjia	scene/BF_Anding.crs	jxjui.cru	scene/J_Andingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Anding.img	
30171	J_Yuejun	scene/BF_Anding.crs	jxjui.cru	scene/J_Andingcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Bashu.ogg	UI_GK_Anding.img	
30172	J_Handan	scene/BF_Nanpi.crs	jxjui.cru	scene/J_Nanpicollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
30173	J_Leping	scene/BF_Jinyang.crs	jxjui.cru	scene/J_Jinyangcollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Liangzhou.ogg	UI_GK_Jinyang.img	
30174	J_Wuxian	scene/BF_Wu.crs	jxjui.cru	scene/J_Wucollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Wu.img	
30175	J_Kuaiji	scene/BF_Kuaiji.crs	jxjui.cru	scene/J_Kuaijicollide.cfg	brain/battlebrain.cfg	0	sounds/Beijing_Yangzhou.ogg	UI_GK_Kuaiji.img	
50043	T_Changshaxunyi	scene/BF_Xiapi.crs	jxjui.cru	scene/T_Changshaxunyicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xiapi.img	50044
50044	T_Guiyangminbian	scene/BF_Guiyang.crs	jxjui.cru	scene/T_Guiyangminbiancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Guiyang.img	50045
50045	T_Wulingxunyao	scene/BF_Chaisang.crs	jxjui.cru	scene/T_Wulingxunyaocollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Chaisang.img	50046
50046	T_Yiyangwenbian	scene/DM_Dingtao.crs	jxjui.cru	scene/T_Yiyangwenbiancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Dingtao.img	50047
50047	T_Jianglingdexun	scene/BF_Jiangling.crs	jxjui.cru	scene/T_Jianglingdexuncollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Jiangling.img	50048
50048	T_Juemingchangban	scene/DM_Changban.crs	jxjui.cru	scene/T_Juemingchangbancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Changban.img	50049
50049	T_Yonganrushu	scene/BF_Yongan.crs	jxjui.cru	scene/T_Yonganrushucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Yongan.img	50050
50050	T_Jiangzhoulaojiang	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Jiangzhoulaojiangcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiangping.img	50051
50051	T_Fuguanjixian	scene/DM_Dingtao.crs	jxjui.cru	scene/T_Fuguanjixiancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Dingtao.img	50052
50052	T_Weikunchengdu	scene/BF_Yongan.crs	jxjui.cru	scene/T_Weikunchengducollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Yongan.img	50053
50053	T_Zitongdazhan	scene/BF_Zitong.crs	jxjui.cru	scene/T_Zitongdazhancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Zitong.img	50054
50054	T_Hanzhongjiuren	scene/BF_Chenliu.crs	jxjui.cru	scene/T_Hanzhongjiurencollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Chenliu.img	50055
50055	T_Shushijiegan	scene/BF_Chencang.crs	jxjui.cru	scene/T_Shushijiegancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Chencang.img	50056
50056	T_Jianningzhuitao	scene/BF_Guiyang.crs	jxjui.cru	scene/T_Jianningzhuitaocollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Guiyang.img	50057
50057	T_Yunnanyudi	scene/BF_Yongan.crs	jxjui.cru	scene/T_Yunnanyudicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Nanzhong.ogg	UI_GK_Yongan.img	50058
50058	T_Yelangyinqing	scene/BF_Jinyang.crs	jxjui.cru	scene/T_Yelangyinqingcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Jinyang.img	50059
50059	T_Zangkeguijue	scene/BF_Nanpi.crs	jxjui.cru	scene/T_Zangkeguijuecollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Nanpi.img	50060
50060	T_Shouchunjiebing	scene/BF_Shouchun.crs	jxjui.cru	scene/T_Shouchunjiebingcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Shouchun.img	50061
50061	T_Lujiangjiannuo	scene/BF_Lujiang.crs	jxjui.cru	scene/T_Lujiangjiannuocollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Lujiang.img	50062
50062	T_Jianyeanshen	scene/BF_Shouchun.crs	jxjui.cru	scene/T_Jianyeanshencollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Shouchun.img	50063
50063	T_Danyangxuanwei	scene/DM_Dingtao.crs	jxjui.cru	scene/T_Danyangxuanweicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Dingtao.img	50064
50064	T_Wuzhongtuhu	scene/BF_Wu.crs	jxjui.cru	scene/T_Wuzhongtuhucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Wucheng.img	50065
50065	T_kuaijidazhan	scene/BF_Kuaiji.crs	jxjui.cru	scene/T_Kuaijidazhancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Kuaiji.img	50066
50066	T_Piaoyangyizhou	scene/BF_Yizhou.crs	jxjui.cru	scene/T_Piaoyangyizhoucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Yizhou.img	50067
50067	T_Jiananchenxu	scene/BF_Jianan.crs	jxjui.cru	scene/T_Jiananchenxucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Jianan.img	50068
50068	T_Chaisangjiaofei	scene/BF_Chaisang.crs	jxjui.cru	scene/T_Chaisangjiaofeicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Chaisang.img	50069
50069	T_Poyangxiangfei	scene/DM_Dingtao.crs	jxjui.cru	scene/T_Poyangxiangfeicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Dingtao.img	50070
50070	T_Cangwuchuzhan	scene/BF_Yongan.crs	jxjui.cru	scene/T_Cangwuchuzhancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Yongan.img	50071
50071	T_Hepupingpan	scene/BF_Wancheng.crs	jxjui.cru	scene/T_Hepupingpancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Wancheng.img	50072
50072	T_Zhuyazaipan	scene/BF_Xingyang.crs	jxjui.cru	scene/T_Zhuyazaipancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Xingyang.img	50073
50073	T_Jiaozhifengbo	scene/BF_Chaisang.crs	jxjui.cru	scene/T_Jiaozhifengbocollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Yangzhou.ogg	UI_GK_Chaisang.img	50074
50074	T_Anduchencang	scene/DM_Lingqiu.crs	jxjui.cru	scene/T_Anduchencangcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Lingqiu.img	50075
50075	T_Wangmingjieting	scene/DM_Mangdangshan.crs	jxjui.cru	scene/T_Wangmingjietingcollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Mangdangshan.img	50076
50076	T_Qiangchuziwu	scene/DM_Jiange.crs	jxjui.cru	scene/T_Qiangchuziwucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Liangzhou.ogg	UI_GK_Jiange.img	50077
